id,observed_on,latitude,longitude,positional_accuracy,private_place_guess,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
192996830,2023-09-16,43.6537551346,-79.4499901937,23,,obedient plant,Physostegia virginiana,假龙头,Plantae,85313
192997811,2023-09-16,43.6537252128,-79.4500288828,23,,horseweed,Erigeron canadensis,小蓬草,Plantae,76907
193003746,2023-09-23,43.6537519755,-79.4499295342,23,,Eastern Cottontail,Sylvilagus floridanus,东部棉尾兔,Mammalia,43111
193055451,2023-12-04,43.6562555556,-79.4569194444,,,Blewit,Collybia nuda,紫丁香蘑,Fungi,1525548
193121258,2023-12-04,43.6429160764,-79.4594705803,122,,Rusty Blackbird,Euphagus carolinus,锈色黑鹂,Aves,10322
193131269,2023-05-26,43.6506102482,-79.4621331254,328,,W-labrum Miner,Andrena w-scripta,,Insecta,198954
193149546,2022-05-28,43.6465479,-79.4636903,1129,,Blue-gray Gnatcatcher,Polioptila caerulea,灰蓝蚋莺,Aves,7493
193150459,2023-12-05,43.635617,-79.464495,,,Black-and-white Warbler,Mniotilta varia,黑白森莺,Aves,10286
193150461,2023-12-05,43.635617,-79.464495,,,Certhia americana americana,Certhia americana americana,,Aves,555677
193150462,2023-12-05,43.635617,-79.464495,,,Northern Downy Woodpecker,Dryobates pubescens medianus,,Aves,793027
193385553,2023-12-07,43.64525,-79.4669166667,8,,Eastern Grey Squirrel,Sciurus carolinensis,东美松鼠,Mammalia,46017
193385681,2023-12-07,43.6424444444,-79.4666944444,8,,Eastern Grey Squirrel,Sciurus carolinensis,东美松鼠,Mammalia,46017
193386275,2023-12-07,43.6448611111,-79.4656388889,12,,Coyote,Canis latrans,郊狼,Mammalia,42051
193387731,2023-12-07,43.647,-79.4699444444,12,,Mallard,Anas platyrhynchos,绿头鸭,Aves,6930
193388108,2023-12-07,43.6468611111,-79.4698611111,12,,Northern Shoveler,Spatula clypeata,琵嘴鸭,Aves,558438
193388390,2023-12-07,43.6425555556,-79.4688333333,18,,Bufflehead,Bucephala albeola,白枕鹊鸭,Aves,6993
193388764,2023-12-07,43.6462222222,-79.4698888889,15,,Common Merganser,Mergus merganser,普通秋沙鸭,Aves,7004
193389108,2023-12-07,43.6449722222,-79.4690277778,15,,Northern Shoveler,Spatula clypeata,琵嘴鸭,Aves,558438
193431680,2023-12-08,43.6428137937,-79.4659969722,38,,White-throated Sparrow,Zonotrichia albicollis,白喉带鹀,Aves,9184
193431681,2023-12-08,43.6428481665,-79.4659862435,40,,American Goldfinch,Spinus tristis,北美金翅雀,Aves,145310
193431682,2023-12-08,43.6471208514,-79.4699546726,65,,Northern Shoveler,Spatula clypeata,琵嘴鸭,Aves,558438
193431683,2023-12-08,43.6405652297,-79.4635302192,69,,Hooded Merganser,Lophodytes cucullatus,棕胁秋沙鸭,Aves,7109
193431684,2023-12-08,43.6404514875,-79.463628349,105,,Hooded Merganser,Lophodytes cucullatus,棕胁秋沙鸭,Aves,7109
193502410,2023-12-08,43.6466616667,-79.4696583333,9,,Common Merganser,Mergus merganser,普通秋沙鸭,Aves,7004
193542580,2023-12-09,43.6500222222,-79.4634277778,50,,Cecropia Moth,Hyalophora cecropia,,Insecta,81582
193648910,2023-12-10,43.6438775086,-79.4683185855,80,,Northern Shoveler,Spatula clypeata,琵嘴鸭,Aves,558438
193648912,2023-12-10,43.6461821502,-79.4692251303,80,,Common Merganser,Mergus merganser,普通秋沙鸭,Aves,7004
193648913,2023-12-10,43.6457184588,-79.4689970987,80,,Red-bellied Woodpecker,Melanerpes carolinus,红腹啄木鸟,Aves,18205
193648915,2023-12-10,43.6450325431,-79.46867507,80,,Northern Shoveler,Spatula clypeata,琵嘴鸭,Aves,558438
193648916,2023-12-10,43.6428161752,-79.4672238995,80,,Hooded Merganser,Lophodytes cucullatus,棕胁秋沙鸭,Aves,7109
193648918,2023-12-10,43.6442018211,-79.4683639337,80,,Great Blue Heron,Ardea herodias,大蓝鹭,Aves,4956
193648921,2023-12-10,43.6487053777,-79.4704723971,80,,Belted Kingfisher,Megaceryle alcyon,带鱼狗,Aves,2548
193726778,2023-09-25,43.6562777778,-79.4567666667,,,Pavement Mushroom,Agaricus bitorquis,大肥蘑菇,Fungi,58696
193818683,2023-12-09,43.6539633333,-79.46007,6,,Warlock's Butter,Exidia nigricans,,Fungi,350760
193818770,2023-12-09,43.6530383333,-79.4603366667,27,,Silverleaf Fungus,Chondrostereum purpureum,紫韧革菌,Fungi,118036
193881103,2023-12-13,43.6441813668,-79.4476110488,16,,European Firebug,Pyrrhocoris apterus,始红蝽,Insecta,55610
193927995,2023-09-23,43.6493706656,-79.4922701688,521,,Western Honey Bee,Apis mellifera,西方蜜蜂,Insecta,47219
193927996,2023-09-23,43.6493706656,-79.4922701688,521,,Common Eastern Bumble Bee,Bombus impatiens,美洲东部熊蜂,Insecta,118970
193927998,2023-09-23,43.6493706656,-79.4922701688,521,,Common Eastern Bumble Bee,Bombus impatiens,美洲东部熊蜂,Insecta,118970
193928000,2023-09-23,43.6493706656,-79.4922701688,521,,Asian Lady Beetle,Harmonia axyridis,异色瓢虫,Insecta,48484
194057949,2023-12-15,43.6428345727,-79.4672806934,46,,North American River Otter,Lontra canadensis,北美水獭,Mammalia,41777
194106748,2023-12-15,43.6446916667,-79.4684133333,4,,Hooded Merganser,Lophodytes cucullatus,棕胁秋沙鸭,Aves,7109
194107625,2023-12-15,43.6497035365,-79.4697217161,80,,White-breasted Nuthatch,Sitta carolinensis,白胸䴓,Aves,14801
194107626,2023-12-15,43.6477708928,-79.4702264558,80,,White-throated Sparrow,Zonotrichia albicollis,白喉带鹀,Aves,9184
194107627,2023-12-15,43.6462587452,-79.4692106853,80,,Northern Shoveler,Spatula clypeata,琵嘴鸭,Aves,558438
194107630,2023-12-15,43.643825195,-79.4675152269,80,,Dark-eyed Junco,Junco hyemalis,暗眼灯草鹀,Aves,10094
194107632,2023-12-15,43.641706286,-79.4621868179,80,,Red-bellied Woodpecker,Melanerpes carolinus,红腹啄木鸟,Aves,18205
194129238,2023-12-16,43.6457395025,-79.4748643364,947,,European Elm Flea Weevil,Orchestes steppensis,八斑榆跳象,Insecta,547066
194154512,2023-12-08,43.6458209712,-79.4696318969,61,,Northern Shoveler,Spatula clypeata,琵嘴鸭,Aves,558438
194193704,2023-12-15,43.6466344392,-79.4637680054,703,,Mallard × Northern Pintail,Anas platyrhynchos × acuta,绿头鸭 X 针尾鸭,Aves,468988
194199748,2023-12-15,43.6350191256,-79.4653129578,365,,Trumpeter Swan,Cygnus buccinator,黑嘴天鹅,Aves,6915
194208842,2023-12-10,43.6560216667,-79.4617083333,29,,American Goldfinch,Spinus tristis,北美金翅雀,Aves,145310
194210336,2023-12-09,43.6529466667,-79.4602133333,4,,Funeral Bell,Galerina marginata,,Fungi,154735
194250454,2023-12-17,43.6504861111,-79.4731972222,,,watercress,Nasturtium officinale,豆瓣菜,Plantae,78174
194260267,2023-12-15,43.6429652194,-79.4674160192,244,,Canadian Beaver,Castor canadensis,北美河貍,Mammalia,43794
194262653,2023-12-15,43.647017874,-79.4698192794,244,,Mallard,Anas platyrhynchos,绿头鸭,Aves,6930
194264117,2023-12-15,43.6439947924,-79.4684886933,244,,American Black Duck,Anas rubripes,北美黑鸭,Aves,6924
194264118,2023-12-15,43.6432028757,-79.4683814049,244,,Canada Goose,Branta canadensis,加拿大雁,Aves,7089
194264119,2023-12-15,43.6465986466,-79.4695832453,244,,Mallard,Anas platyrhynchos,绿头鸭,Aves,6930
194264121,2023-12-15,43.6483579107,-79.4702482224,244,,Mallard,Anas platyrhynchos,绿头鸭,Aves,6930
194264122,2023-12-15,43.6488702798,-79.4705700819,244,,Mallard,Anas platyrhynchos,绿头鸭,Aves,6930
194264123,2023-12-15,43.6488237053,-79.4704627991,244,,Mallard,Anas platyrhynchos,绿头鸭,Aves,6930
194264124,2023-12-15,43.6483889638,-79.4703125954,244,,Mallard,Anas platyrhynchos,绿头鸭,Aves,6930
194264125,2023-12-15,43.6484044903,-79.4705271721,244,,Mallard,Anas platyrhynchos,绿头鸭,Aves,6930
194264126,2023-12-15,43.6481094854,-79.4704842568,244,,Mallard,Anas platyrhynchos,绿头鸭,Aves,6930
194264127,2023-12-15,43.6484976467,-79.4700121813,244,,Mallard,Anas platyrhynchos,绿头鸭,Aves,6930
194264128,2023-12-15,43.648000799,-79.4703769684,244,,Mallard,Anas platyrhynchos,绿头鸭,Aves,6930
194264129,2023-12-15,43.648606335,-79.4704842568,244,,Mallard,Anas platyrhynchos,绿头鸭,Aves,6930
194264130,2023-12-15,43.6481434171,-79.4701839182,244,,Mallard,Anas platyrhynchos,绿头鸭,Aves,6930
194264935,2023-12-15,43.6469760321,-79.4698619843,244,,Great Blue Heron,Ardea herodias,大蓝鹭,Aves,4956
194282978,2023-12-15,43.643622127,-79.4678020478,244,,Mallard,Anas platyrhynchos,绿头鸭,Aves,6930
194282980,2023-12-15,43.6468673436,-79.4698405266,244,,Mallard,Anas platyrhynchos,绿头鸭,Aves,6930
194283524,2023-12-15,43.6438395154,-79.4684457779,244,,Northern Shoveler,Spatula clypeata,琵嘴鸭,Aves,558438
194283667,2023-12-15,43.6454388511,-79.4685530684,244,,Mallard,Anas platyrhynchos,绿头鸭,Aves,6930
194283761,2023-12-15,43.6489168638,-79.4704842568,244,,Mallard,Anas platyrhynchos,绿头鸭,Aves,6930
194283893,2023-12-15,43.6492894963,-79.4705486298,244,,Wood Duck,Aix sponsa,林鸳鸯,Aves,7107
194284350,2023-12-15,43.6490100222,-79.4705700875,244,,Wood Duck,Aix sponsa,林鸳鸯,Aves,7107
194284545,2023-12-15,43.6485287025,-79.4706344605,244,,Mallard,Anas platyrhynchos,绿头鸭,Aves,6930
194284844,2023-12-15,43.6481823727,-79.4702055099,244,,Mallard,Anas platyrhynchos,绿头鸭,Aves,6930
194285065,2023-12-15,43.6490255485,-79.4705486298,244,,Mallard,Anas platyrhynchos,绿头鸭,Aves,6930
194285281,2023-12-15,43.6482492248,-79.4701623917,244,,Mallard,Anas platyrhynchos,绿头鸭,Aves,6930
194287144,2023-12-15,43.6445693136,-79.468896389,244,,American Black Duck,Anas rubripes,北美黑鸭,Aves,6924
194287145,2023-12-15,43.6442742931,-79.4687032759,244,,Northern Shoveler,Spatula clypeata,琵嘴鸭,Aves,558438
194287147,2023-12-15,43.6447974893,-79.4687893135,244,,Mallard,Anas platyrhynchos,绿头鸭,Aves,6930
194287152,2023-12-15,43.6441010678,-79.4686069156,244,,American Black Duck,Anas rubripes,北美黑鸭,Aves,6924
194287236,2023-12-15,43.6441763881,-79.4684889072,244,,Northern Shoveler,Spatula clypeata,琵嘴鸭,Aves,558438
194287630,2023-12-15,43.6444714089,-79.4693042997,244,,Northern Shoveler,Spatula clypeata,琵嘴鸭,Aves,558438
194319792,2023-12-15,43.6449217078,-79.4677164295,244,,Eastern Grey Squirrel,Sciurus carolinensis,东美松鼠,Mammalia,46017
194319793,2023-12-15,43.6438705295,-79.4681668261,244,,Mallard,Anas platyrhynchos,绿头鸭,Aves,6930
194319794,2023-12-15,43.643917154,-79.4680809975,244,,Mallard,Anas platyrhynchos,绿头鸭,Aves,6930
194319795,2023-12-15,43.6438239877,-79.4681239128,244,,Mallard,Anas platyrhynchos,绿头鸭,Aves,6930
194319796,2023-12-15,43.6439637361,-79.4678664289,244,,Mallard,Anas platyrhynchos,绿头鸭,Aves,6930
194319798,2023-12-15,43.6438084582,-79.4681453797,244,,American Black Duck,Anas rubripes,北美黑鸭,Aves,6924
194319799,2023-12-15,43.6442277071,-79.4685316086,244,,Mallard,Anas platyrhynchos,绿头鸭,Aves,6930
194319800,2023-12-15,43.6437308259,-79.4681453726,244,,Mallard,Anas platyrhynchos,绿头鸭,Aves,6930
194320733,2023-12-15,43.6480581621,-79.4704415474,244,,Mallard,Anas platyrhynchos,绿头鸭,Aves,6930
194320964,2023-12-15,43.6438084653,-79.4683170349,244,,Mallard,Anas platyrhynchos,绿头鸭,Aves,6930
194320965,2023-12-15,43.6438550431,-79.4683384896,244,,Mallard,Anas platyrhynchos,绿头鸭,Aves,6930
194389670,2023-12-19,43.6463845412,-79.4690745801,61,,Song Sparrow,Melospiza melodia,歌带鹀,Aves,9100
194389671,2023-12-19,43.646259195,-79.4689243765,57,,Red-winged Blackbird,Agelaius phoeniceus,红翅黑鹂,Aves,9744
194389672,2023-12-19,43.6462983269,-79.4689577781,43,,White-breasted Nuthatch,Sitta carolinensis,白胸䴓,Aves,14801
194389677,2023-12-19,43.6463242126,-79.4689852075,61,,Downy Woodpecker,Dryobates pubescens,绒啄木鸟,Aves,792988
194389678,2023-12-19,43.6463604352,-79.4689577781,64,,Red-bellied Woodpecker,Melanerpes carolinus,红腹啄木鸟,Aves,18205
194389680,2023-12-19,43.6463242126,-79.468953021,70,,Black-capped Chickadee,Poecile atricapillus,黑顶山雀,Aves,144815
194389685,2023-12-19,43.6441811484,-79.4686555997,37,,Northern Shoveler,Spatula clypeata,琵嘴鸭,Aves,558438
194389686,2023-12-19,43.644263016,-79.4686368887,44,,American Black Duck,Anas rubripes,北美黑鸭,Aves,6924
194389689,2023-12-19,43.6455667493,-79.4693207875,43,,Common Merganser,Mergus merganser,普通秋沙鸭,Aves,7004
194389691,2023-12-19,43.6455667493,-79.469397149,46,,Hooded Merganser,Lophodytes cucullatus,棕胁秋沙鸭,Aves,7109
194389693,2023-12-19,43.6404162811,-79.4629615209,65,,Great Blue Heron,Ardea herodias,大蓝鹭,Aves,4956
194406060,2023-12-15,43.6350191256,-79.4653129578,365,,Mute Swan,Cygnus olor,疣鼻天鹅,Aves,6921
194406061,2023-12-15,43.6350191256,-79.4653129578,365,,Mute Swan,Cygnus olor,疣鼻天鹅,Aves,6921
194406062,2023-12-15,43.6350191256,-79.4653129578,365,,Ring-billed Gull,Larus delawarensis,环嘴鸥,Aves,4364
194406064,2023-12-15,43.6350191256,-79.4653129578,365,,Ring-billed Gull,Larus delawarensis,环嘴鸥,Aves,4364
194406152,2023-12-15,43.6350191256,-79.4653129578,365,,Mute Swan,Cygnus olor,疣鼻天鹅,Aves,6921
194406241,2023-12-15,43.6350191256,-79.4653129578,365,,Mute Swan,Cygnus olor,疣鼻天鹅,Aves,6921
194406829,2023-12-15,43.6337456525,-79.462287426,365,,Bufflehead,Bucephala albeola,白枕鹊鸭,Aves,6993
194406830,2023-12-15,43.6347483191,-79.4652351737,231,,Ring-billed Gull,Larus delawarensis,环嘴鸥,Aves,4364
194475516,2023-12-20,43.64384674,-79.4676201088,49,,Mallard × Northern Pintail,Anas platyrhynchos × acuta,绿头鸭 X 针尾鸭,Aves,468988
194475556,2023-12-20,43.649446588,-79.4699822747,56,,Mallard,Anas platyrhynchos,绿头鸭,Aves,6930
194475581,2023-12-20,43.6440256453,-79.4682799934,23,,Northern Shoveler,Spatula clypeata,琵嘴鸭,Aves,558438
194549370,2023-10-08,43.6464932504,-79.4656436166,1,,American Kestrel,Falco sparverius,美洲隼,Aves,4665
194549371,2023-10-08,43.6463409477,-79.465575176,1,,Turkey Vulture,Cathartes aura,红头美洲鹫,Aves,4756
194583440,2023-12-21,43.6413,-79.4622333333,4,,Downy Woodpecker,Dryobates pubescens,绒啄木鸟,Aves,792988
194583513,2023-12-21,43.648205,-79.4704966667,5,,Mallard,Anas platyrhynchos,绿头鸭,Aves,6930
194624487,2023-12-08,43.6412001817,-79.4632244319,23,,Northern Shoveler,Spatula clypeata,琵嘴鸭,Aves,558438
194695710,2023-12-23,43.6422270536,-79.4647749671,60,,Coyote,Canis latrans,郊狼,Mammalia,42051
194714125,2023-12-22,43.6414800222,-79.4583392222,,,American Red Squirrel,Tamiasciurus hudsonicus,北美红松鼠,Mammalia,46260
194714126,2023-12-22,43.6416418776,-79.4650148642,144,,Hairy Woodpecker,Leuconotopicus villosus,多毛啄木鸟,Aves,1651487
194714128,2023-12-22,43.6420069317,-79.465717795,,,Northern Shoveler,Spatula clypeata,琵嘴鸭,Aves,558438
194714130,2023-12-22,43.6420069317,-79.465717795,,,Hooded Merganser,Lophodytes cucullatus,棕胁秋沙鸭,Aves,7109
194714132,2023-12-22,43.6420069317,-79.465717795,,,Common Merganser,Mergus merganser,普通秋沙鸭,Aves,7004
194714134,2023-12-22,43.6482755167,-79.4703221019,,,Great Blue Heron,Ardea herodias,大蓝鹭,Aves,4956
194714136,2023-12-22,43.6482755167,-79.4703221019,,,Mallard,Anas platyrhynchos,绿头鸭,Aves,6930
194714139,2023-12-22,43.6408139011,-79.4646399708,,,Bufflehead,Bucephala albeola,白枕鹊鸭,Aves,6993
194714140,2023-12-22,43.6408139011,-79.4646399708,,,Wood Duck,Aix sponsa,林鸳鸯,Aves,7107
194773025,2023-12-22,43.6492044865,-79.4706447824,31,,Wood Duck,Aix sponsa,林鸳鸯,Aves,7107
194773027,2023-12-22,43.6478457108,-79.4703354113,15,,Mallard,Anas platyrhynchos,绿头鸭,Aves,6930
194773028,2023-12-22,43.646605738,-79.4697688736,27,,Mallard,Anas platyrhynchos,绿头鸭,Aves,6930
194773030,2023-12-22,43.647047008,-79.4698823624,31,,Great Blue Heron,Ardea herodias,大蓝鹭,Aves,4956
194776129,2023-12-24,43.6478641342,-79.4703767623,31,,Downy Woodpecker,Dryobates pubescens,绒啄木鸟,Aves,792988
194776130,2023-12-24,43.6478586698,-79.4703965907,58,,Muskrat,Ondatra zibethicus,麝鼠,Mammalia,45763
194776131,2023-12-24,43.6471075259,-79.4698136618,79,,Great Blue Heron,Ardea herodias,大蓝鹭,Aves,4956
194776132,2023-12-24,43.6466133155,-79.469751223,31,,Common Merganser,Mergus merganser,普通秋沙鸭,Aves,7004
194776133,2023-12-24,43.6472144182,-79.4700087152,15,,Hooded Merganser,Lophodytes cucullatus,棕胁秋沙鸭,Aves,7109
194776134,2023-12-24,43.64657961,-79.4697161336,31,,Northern Shoveler,Spatula clypeata,琵嘴鸭,Aves,558438
194780057,2023-12-24,43.6413,-79.463495,15,,Great Blue Heron,Ardea herodias,大蓝鹭,Aves,4956
194786179,2023-09-15,43.6484600037,-79.4645182631,165,,Red-tailed Hawk,Buteo jamaicensis,红尾鵟,Aves,5212
194786195,2023-09-15,43.6458453844,-79.4645232524,66,,Orchard Orbweaver,Leucauge venusta,脉银鳞蛛,Arachnida,778499
194786503,2023-10-17,43.6460630793,-79.4622074686,216,,Grass Spiders,Agelenopsis,仿羣蛛属,Arachnida,82116
194833018,2023-12-25,43.6454784689,-79.4606019368,285,,black knot,Apiosporina morbosa,李黑节病菌,Fungi,58700
194835703,2023-12-25,43.6420427245,-79.4624916869,8,,American Red Squirrel,Tamiasciurus hudsonicus,北美红松鼠,Mammalia,46260
194836919,2023-12-25,43.6418655013,-79.4616439684,31,,Downy Woodpecker,Dryobates pubescens,绒啄木鸟,Aves,792988
194836972,2023-12-25,43.6419235305,-79.4617085909,31,,Black-capped Chickadee,Poecile atricapillus,黑顶山雀,Aves,144815
194866321,2023-12-25,43.6411603909,-79.4629463319,121,,Great Blue Heron,Ardea herodias,大蓝鹭,Aves,4956
195012666,2023-10-28,43.646548,-79.46369,658,,Pine Siskin,Spinus pinus,松金翅雀,Aves,145304
195013123,2023-11-01,43.646548,-79.46369,1129,,Golden Eagle,Aquila chrysaetos,金雕,Aves,5074
195013494,2023-09-08,43.646548,-79.46369,244,,Broad-winged Hawk,Buteo platypterus,巨翅鵟,Aves,5227
195015680,2023-09-17,43.6337013636,-79.4589610898,181,,Eared Grebe,Podiceps nigricollis,黑颈䴙䴘,Aves,4205
195023125,2023-05-11,43.6506468922,-79.4624886704,1129,,Yellow-throated Vireo,Vireo flavifrons,黄喉莺雀,Aves,17365
195023728,2023-12-16,43.6454299518,-79.4671235485,1129,,Mallard × Northern Pintail,Anas platyrhynchos × acuta,绿头鸭 X 针尾鸭,Aves,468988
195024257,2023-03-23,43.6465479,-79.4636903,1129,,Eastern Screech-Owl,Megascops asio,东美角鸮,Aves,19765
195024458,2023-03-24,43.63773526,-79.4574052084,311,,Killdeer,Charadrius vociferus,双领鸻,Aves,4793
195033965,2023-04-22,43.6445604091,-79.4633469772,1129,,Vesper Sparrow,Pooecetes gramineus,栗肩雀鹀,Aves,10168
195034830,2023-04-22,43.6465479,-79.4636903,1129,,Purple Martin,Progne subis,紫崖燕,Aves,11867
195036680,2023-04-25,43.646548,-79.46369,1919,,Great Egret,Ardea alba,大白鹭,Aves,144455
195071961,2023-11-11,43.6517969116,-79.4911721618,21,,Grand Héron,Ardea herodias,大蓝鹭,Aves,4956
195102015,2023-11-12,43.6474639764,-79.4702134403,34,,pic mineur,Dryobates pubescens,绒啄木鸟,Aves,792988
195102436,2023-11-12,43.6474639764,-79.4702134403,34,,Grand Héron,Ardea herodias,大蓝鹭,Aves,4956
195102665,2023-11-12,43.6474639764,-79.4702134403,34,,Grand Héron,Ardea herodias,大蓝鹭,Aves,4956
195102932,2023-11-12,43.6474639764,-79.4702134403,34,,Harle couronné,Lophodytes cucullatus,棕胁秋沙鸭,Aves,7109
195103109,2023-11-12,43.6396733687,-79.4625034597,42,,Grand Héron,Ardea herodias,大蓝鹭,Aves,4956
195103216,2023-11-12,43.6454504636,-79.4642369227,586,,Slate-coloured Junco,Junco hyemalis,暗眼灯草鹀,Aves,10094
195103283,2023-11-12,43.6476022017,-79.4682607921,252,,pic mineur,Dryobates pubescens,绒啄木鸟,Aves,792988
195130867,2022-11-20,43.6465479,-79.4636903,1129,,White-breasted Nuthatch,Sitta carolinensis,白胸䴓,Aves,14801
195130868,2022-11-20,43.6441264935,-79.4607707155,244,,Bohemian Waxwing,Bombycilla garrulus,太平鸟,Aves,7429
195168963,2023-12-29,43.6538403321,-79.4627090346,35,,Eastern Gray Squirrel,Sciurus carolinensis,东美松鼠,Mammalia,46017
195169058,2023-12-29,43.653736515,-79.4625285734,5,,Eastern Gray Squirrel,Sciurus carolinensis,东美松鼠,Mammalia,46017
195169643,2023-12-29,43.6536493078,-79.4613582366,42,,paper birch,Betula papyrifera,纸桦,Plantae,49883
195169817,2023-12-29,43.6534841359,-79.4610411209,7,,eastern white pine,Pinus strobus,北美乔松,Plantae,52391
195170979,2023-12-29,43.6515465333,-79.4611565397,6,,red osier dogwood,Cornus sericea,紅枝山茱萸,Plantae,53387
